id,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,price,miles1K
39882,550,unsp,CPO,t,26294,2011,Black,5.5 L,Gasoline,MA,New,Harman Kardon,unsp,unsp,38,50998,26.294
39883,550,unsp,Used,f,41352,2011,Silver,5.5 L,Gasoline,MN,WNC,Harman Kardon,Alloy,unsp,42,51990,41.352
39884,550,unsp,Used,f,19118,2011,Black,5.5 L,Gasoline,IN,ENC,Harman Kardon,Alloy,unsp,79,49990,19.118
39885,550,unsp,CPO,f,34119,2011,Silver,5.5 L,Gasoline,KS,WNC,Premium,Alloy,unsp,24,58900,34.119
39888,550,unsp,CPO,f,23245,2011,White,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,36,65995,23.245
40383,550,unsp,Used,f,22258,2011,Blue,5.5 L,Gasoline,KY,ESC,Harman Kardon,Alloy,unsp,44,48500,22.258
40387,550,unsp,Used,f,22488,2011,White,5.5 L,Gasoline,PA,Mid,Harman Kardon,unsp,unsp,72,50000,22.488
40391,550,unsp,CPO,f,22699,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,20,2,52975,22.699
40392,550,unsp,Used,t,31306,2011,Black,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,18,49900,31.306
40393,550,unsp,Used,f,16006,2011,Gray,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,51,49995,16.006
40400,550,unsp,Used,f,15609,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,53,50995,15.609
40402,550,unsp,CPO,f,50848,2011,Black,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,58,47433,50.848
40403,550,unsp,Used,f,34235,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,47995,34.235
40441,63 AMG,unsp,Used,t,34098,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,53,72995,34.098
40445,63 AMG,unsp,Used,f,49627,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,67,77991,49.627
40498,550,unsp,Used,f,47971,2011,Black,5.5 L,Gasoline,VA,SoA,Premium,Alloy,unsp,32,48888,47.971
40501,550,unsp,Used,f,32685,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,89,45950,32.685
40507,550,unsp,Used,f,69075,2011,Gray,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,60,44995,69.075
40509,550,unsp,CPO,f,42410,2011,Silver,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,5,45995,42.41
40516,550,unsp,Used,t,8593,2011,Black,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,73,57950,8.593
40518,550,unsp,Used,t,49580,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,21,40995,49.58
40521,550,unsp,CPO,f,21509,2011,White,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,72,62998,21.509
40522,550,unsp,CPO,t,26911,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,68,62998,26.911
41043,550,unsp,Used,t,31007,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,46,40999,31.007
41045,550,unsp,Used,f,58776,2011,Gray,5.5 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,49,43994,58.776
41047,550,unsp,CPO,t,25153,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,2,49981,25.153
41049,550,unsp,CPO,t,32988,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,74,58757,32.988
41050,550,unsp,Used,f,65816,2011,Black,5.5 L,Gasoline,TN,ESC,unsp,Alloy,unsp,24,39930,65.816
41052,550,unsp,Used,f,40400,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,44991,40.4
41054,550,unsp,Used,t,19180,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,81,46699,19.18
41056,550,unsp,Used,f,48952,2011,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,18,81,43911,48.952
41061,550,unsp,Used,f,16498,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,62,59900,16.498
41063,550,unsp,Used,t,20614,2011,Silver,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,53,54991,20.614
41104,63 AMG,unsp,CPO,f,28085,2011,Blue,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,19,38,65999,28.085
41105,63 AMG,unsp,Used,t,36017,2011,Gray,5.5 L,Gasoline,IL,ENC,Bang Olufsen,Alloy,unsp,72,71890,36.017
41106,63 AMG,unsp,Used,f,44842,2011,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,55,63980,44.842
41146,550,unsp,Used,f,61653,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,55,36800,61.653
41147,550,unsp,CPO,t,47340,2011,Gray,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,47,52985,47.34
41148,550,unsp,Used,t,28989,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,64,42777,28.989
41150,550,unsp,Used,f,51175,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,60,44995,51.175
41152,550,unsp,Used,t,54421,2011,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,33,43995,54.421
41159,550,unsp,Used,t,43811,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,Alloy,18,74,34999,43.811
41161,550,unsp,Used,f,56794,2011,Gray,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,69,47995,56.794
41164,550,unsp,Used,f,38755,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,4,44777,38.755
41165,550,unsp,Used,t,19104,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,20,13,58900,19.104
41166,550,unsp,Used,f,50585,2011,Black,5.5 L,Gasoline,MO,WNC,Premium,Alloy,unsp,70,50987,50.585
41168,550,unsp,Used,f,29587,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,54,49995,29.587
41169,550,unsp,CPO,t,18085,2011,Black,5.5 L,Gasoline,OH,ENC,Harman Kardon,Alloy,unsp,79,58995,18.085
41174,550,unsp,Used,t,65002,2011,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,76,44991,65.002
41698,550,unsp,CPO,t,21739,2011,Black,5.5 L,Gasoline,CA,Pac,Harman Kardon,Premium,unsp,35,54892,21.739
41704,550,unsp,Used,f,32000,2011,Black,5.5 L,Gasoline,MS,ESC,Harman Kardon,Alloy,unsp,52,49900,32
41706,550,unsp,Used,t,45918,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,69,43850,45.918
41707,550,unsp,CPO,f,24957,2011,Black,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,63,58961,24.957
41713,550,unsp,Used,f,43277,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,7,42959,43.277
41714,550,unsp,Used,f,48323,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,47,44999,48.323
41717,550,unsp,Used,t,34408,2011,Black,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,37,43995,34.408
41718,550,unsp,CPO,f,17056,2011,Blue,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,17,57991,17.056
41719,550,unsp,Used,f,37517,2011,Silver,5.5 L,Gasoline,MO,WNC,Harman Kardon,Alloy,unsp,84,48993,37.517
41721,550,unsp,CPO,t,46330,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,3,53888,46.33
41723,550,unsp,Used,f,54448,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,47,38999,54.448
41753,63 AMG,unsp,CPO,f,18532,2011,Black,5.5 L,Gasoline,TN,ESC,Harman Kardon,Alloy,20,102,87999,18.532
41810,550,unsp,Used,f,41275,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,66,55535,41.275
41816,550,unsp,CPO,f,31350,2011,Blue,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,64,42000,31.35
41819,550,unsp,Used,f,31115,2011,Black,5.5 L,Gasoline,SC,SoA,Harman Kardon,unsp,unsp,71,54990,31.115
41821,550,unsp,CPO,t,20147,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,58,55998,20.147
41826,550,unsp,Used,f,29810,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,4,52895,29.81
41829,550,unsp,Used,f,30490,2011,White,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,26,52877,30.49
41831,550,unsp,Used,t,30731,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,7,46990,30.731
42366,550,unsp,Used,f,39578,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,21,51992,39.578
42367,550,unsp,Used,t,25476,2011,Brown,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,19,73,45999,25.476
42368,550,unsp,Used,f,18642,2011,Silver,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,53,54995,18.642
42371,550,unsp,CPO,t,21968,2011,Black,5.5 L,Gasoline,OK,WSC,Bang Olufsen,Alloy,unsp,74,58000,21.968
42372,550,unsp,Used,f,10840,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,30,52991,10.84
42377,550,unsp,Used,t,29924,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,22,56991,29.924
42378,550,unsp,Used,f,9016,2011,Blue,5.5 L,Gasoline,CA,Pac,Bang Olufsen,unsp,unsp,3,56981,9.016
42379,550,unsp,Used,f,33842,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,64,44990,33.842
42381,550,unsp,Used,f,32709,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,20,69,52900,32.709
42466,550,unsp,Used,f,53172,2011,Silver,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,21,40995,53.172
42469,550,unsp,Used,t,46663,2011,Silver,5.5 L,Gasoline,NJ,Mid,Bang Olufsen,Alloy,unsp,76,37900,46.663
42472,550,unsp,CPO,f,38532,2011,Silver,5.5 L,Gasoline,PA,Mid,Premium,Alloy,18,73,54850,38.532
42473,550,unsp,Used,t,25097,2011,unsp,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,50,54999,25.097
42474,550,unsp,Used,t,32379,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,76,51880,32.379
42482,550,unsp,CPO,f,60743,2011,Silver,5.5 L,Gasoline,OR,Pac,unsp,Alloy,unsp,79,39700,60.743
42483,550,unsp,CPO,f,47129,2011,Green,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,85,49994,47.129
42484,550,unsp,Used,f,45991,2011,Silver,5.5 L,Gasoline,IN,ENC,Premium,unsp,unsp,17,52990,45.991
42485,550,unsp,CPO,f,36445,2011,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,80,47991,36.445
42486,550,unsp,Used,t,34812,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,46,54800,34.812
42487,550,unsp,Used,t,29522,2011,Black,5.5 L,Gasoline,VA,SoA,Premium,Alloy,unsp,62,55989,29.522
42491,550,unsp,Used,t,36261,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,88,46900,36.261
42495,550,unsp,Used,t,47496,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,74,37771,47.496
43011,550,unsp,Used,f,33731,2011,White,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,85,48561,33.731
43013,550,unsp,Used,f,17343,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,59995,17.343
43017,550,unsp,Used,f,22259,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,65,52900,22.259
43022,550,unsp,CPO,t,37727,2011,Gray,5.5 L,Gasoline,AZ,Mtn,Premium,Alloy,unsp,76,50888,37.727
43023,550,unsp,Used,f,46887,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,81,44998,46.887
43028,550,unsp,Used,f,41427,2011,unsp,5.5 L,Gasoline,NC,SoA,Harman Kardon,Alloy,unsp,87,47987,41.427
43031,550,unsp,CPO,f,35961,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,82,53900,35.961
43032,550,unsp,Used,f,41450,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,41,47566,41.45
43033,550,unsp,CPO,f,58469,2011,Black,5.5 L,Gasoline,MS,ESC,unsp,unsp,unsp,86,41994,58.469
43035,550,unsp,Used,f,23599,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,79,56428,23.599
43036,550,unsp,Used,t,20785,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,14,46990,20.785
43078,63 AMG,unsp,Used,t,32513,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,78,67990,32.513
43136,550,unsp,CPO,f,31711,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,98,53487,31.711
43140,550,unsp,CPO,t,46201,2011,Silver,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,74,53950,46.201
43141,550,unsp,CPO,t,17297,2011,Gray,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,36,63446,17.297
43144,550,unsp,Used,f,41827,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,19,74,43999,41.827
43149,550,unsp,Used,f,53501,2011,Gray,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,21,43995,53.501
43150,550,unsp,Used,f,10500,2011,Silver,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,52,52900,10.5
43156,550,unsp,CPO,f,38948,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72,59001,38.948
43157,550,unsp,Used,t,38868,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,73,51992,38.868
43159,550,unsp,Used,t,27952,2011,Silver,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,74,48888,27.952
43161,550,unsp,Used,f,24674,2011,unsp,5.5 L,Gasoline,UT,Mtn,Harman Kardon,unsp,unsp,63,60881,24.674
43162,550,unsp,CPO,t,31355,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,61,48995,31.355
43697,550,unsp,Used,f,40117,2011,White,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,20,79,49995,40.117
43700,550,unsp,Used,f,57256,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,1,43887,57.256
43710,550,unsp,CPO,t,28338,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,75,57988,28.338
43714,550,unsp,CPO,t,45014,2011,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,18,51991,45.014
43715,550,unsp,Used,f,45769,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,45,46391,45.769
43753,63 AMG,unsp,Used,f,20040,2011,Black,5.5 L,Gasoline,GA,SoA,Bang Olufsen,Alloy,unsp,81,75750,20.04
43758,63 AMG,unsp,CPO,f,5795,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,4,86900,5.795
43820,550,unsp,CPO,f,36710,2011,Black,5.5 L,Gasoline,RI,New,unsp,unsp,unsp,6,49875,36.71
43821,550,unsp,Used,f,24266,2011,Gray,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,15,47995,24.266
43823,550,unsp,Used,f,55823,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,60,37999,55.823
43824,550,unsp,CPO,f,22405,2011,Black,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,82,60991,22.405
43826,550,unsp,Used,f,42000,2011,Black,5.5 L,Gasoline,MI,ENC,Harman Kardon,unsp,unsp,91,42995,42
43828,550,unsp,CPO,t,27889,2011,Silver,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,39,51890,27.889
43829,550,unsp,Used,f,33572,2011,Silver,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,40,57990,33.572
43830,550,unsp,Used,f,35604,2011,Black,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,71,43877,35.604
43831,550,unsp,Used,f,45564,2011,White,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,45992,45.564
43834,550,unsp,Used,f,58913,2011,Silver,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,62,55900,58.913
43835,550,unsp,Used,t,43220,2011,Blue,5.5 L,Gasoline,MA,New,Harman Kardon,unsp,unsp,7,45998,43.22
43836,550,unsp,Used,f,29410,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,22,43995,29.41
43842,550,unsp,Used,f,36450,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,68,45794,36.45
43845,550,unsp,Used,f,32886,2011,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,69,49991,32.886
43846,550,unsp,Used,t,37519,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,33,51531,37.519
43853,550,unsp,CPO,f,31058,2011,Silver,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,2,57500,31.058
44366,550,unsp,Used,f,60214,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,28,44888,60.214
44371,550,unsp,Used,f,34438,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,47593,34.438
44374,550,unsp,CPO,t,23827,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,60,58888,23.827
44376,550,unsp,Used,f,66903,2011,White,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,70,47888,66.903
44377,550,unsp,CPO,f,41546,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,13,52981,41.546
44378,550,unsp,Used,t,29842,2011,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,57986,29.842
44379,550,unsp,Used,f,45800,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,75,48995,45.8
44382,550,unsp,Used,t,35199,2011,Black,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,37,49994,35.199
44385,550,unsp,Used,t,14960,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,22,55991,14.96
44387,550,unsp,CPO,f,43097,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,86,51873,43.097
44389,550,unsp,Used,t,20441,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,62,54995,20.441
44391,550,unsp,Used,t,18607,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,86,45450,18.607
44392,550,unsp,Used,f,23807,2011,Gray,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,66,52995,23.807
44425,63 AMG,unsp,Used,f,43050,2011,Silver,5.5 L,Gasoline,NV,Mtn,Premium,Alloy,unsp,73,98991,43.05
44477,550,unsp,Used,f,49604,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,unsp,unsp,17,58592,49.604
44480,550,unsp,Used,t,63700,2011,Silver,5.5 L,Gasoline,DE,SoA,Premium,Alloy,unsp,64,49906,63.7
44482,550,unsp,Used,f,31442,2011,Black,5.5 L,Gasoline,MD,SoA,Harman Kardon,Alloy,unsp,60,49500,31.442
44483,550,unsp,CPO,f,18227,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,unsp,unsp,74,50995,18.227
44487,550,unsp,CPO,f,36847,2011,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,12,48991,36.847
44488,550,unsp,CPO,f,21381,2011,Black,5.5 L,Gasoline,CT,New,unsp,Alloy,unsp,36,57488,21.381
44491,550,unsp,Used,f,53892,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,68,40995,53.892
44492,550,unsp,Used,f,31241,2011,Silver,5.5 L,Gasoline,OK,WSC,Harman Kardon,unsp,unsp,2,64988,31.241
44495,550,unsp,Used,f,35694,2011,Silver,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,64,42995,35.694
44496,550,unsp,CPO,f,30589,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,60,55995,30.589
44501,550,unsp,Used,f,51826,2011,Black,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,81,37000,51.826
45029,550,unsp,CPO,f,31469,2011,White,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,67,53991,31.469
45034,550,unsp,Used,t,25667,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,55986,25.667
45040,550,unsp,Used,f,27923,2011,Black,5.5 L,Gasoline,CA,Pac,Premium,Premium,unsp,49,49900,27.923
45041,550,unsp,Used,f,78433,2011,Silver,5.5 L,Gasoline,TX,WSC,Premium,unsp,unsp,41,39888,78.433
45052,550,unsp,Used,t,15978,2011,Gray,5.5 L,Gasoline,FL,SoA,Premium,Alloy,18,71,44999,15.978
45053,550,unsp,Used,f,18620,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,46998,18.62
45054,550,unsp,CPO,f,33833,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,11,49770,33.833
45151,550,unsp,CPO,t,28768,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,71,49990,28.768
45157,550,unsp,CPO,t,35381,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,54,48900,35.381
45158,550,unsp,CPO,t,31307,2011,Black,5.5 L,Gasoline,NV,Mtn,Harman Kardon,unsp,unsp,40,60998,31.307
45164,550,unsp,Used,t,59378,2011,Silver,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,54,37999,59.378
45165,550,unsp,CPO,t,26563,2011,Silver,5.5 L,Gasoline,MD,SoA,Premium,Alloy,unsp,72,61960,26.563
45166,550,unsp,Used,f,14213,2011,Silver,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,18,63980,14.213
45167,550,unsp,Used,t,22485,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,60,53800,22.485
45168,550,unsp,Used,t,15641,2011,Gray,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,59,49999,15.641
45171,550,unsp,Used,t,42645,2011,Gray,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,74,36959,42.645
45172,550,unsp,CPO,f,20539,2011,Black,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,88,51994,20.539
45173,550,unsp,CPO,t,36863,2011,Black,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,83,51991,36.863
45178,550,unsp,Used,f,40463,2011,Gray,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,59,56895,40.463
45180,550,unsp,Used,f,43255,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,7,42995,43.255
45189,550,unsp,CPO,t,38996,2011,Silver,5.5 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,85,56991,38.996
45193,550,unsp,CPO,f,39193,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,8,44349,39.193
45197,550,unsp,Used,t,51336,2011,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,19,38995,51.336
45198,550,unsp,CPO,f,42764,2011,Silver,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,9,43993,42.764
45199,550,unsp,Used,f,58136,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,57,37635,58.136
45201,550,unsp,Used,f,26029,2011,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,74,46995,26.029
45734,550,unsp,Used,t,44782,2011,Silver,5.5 L,Gasoline,AL,ESC,Harman Kardon,Alloy,unsp,38,43995,44.782
45737,550,unsp,Used,t,33493,2011,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,56991,33.493
45738,550,unsp,CPO,t,32303,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,2,58900,32.303
45740,550,unsp,CPO,f,50055,2011,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,22,49981,50.055
45741,550,unsp,Used,f,31147,2011,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,22,56991,31.147
45744,550,unsp,Used,t,36862,2011,White,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,83,51990,36.862
45747,550,unsp,Used,f,6053,2011,Black,5.5 L,Gasoline,AZ,Mtn,Harman Kardon,Alloy,unsp,63,57500,6.053
45749,550,unsp,Used,t,55057,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,22,40999,55.057
45751,550,unsp,Used,f,55186,2011,Blue,5.5 L,Gasoline,CA,Pac,Bang Olufsen,Alloy,unsp,44,39990,55.186
45790,63 AMG,unsp,CPO,t,36755,2011,White,5.5 L,Gasoline,LA,WSC,unsp,unsp,unsp,42,89821,36.755
45838,550,unsp,Used,f,65751,2011,Black,5.5 L,Gasoline,MA,New,Premium,Alloy,unsp,62,40500,65.751
45839,550,unsp,Used,f,52939,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,88,44000,52.939
45841,550,unsp,CPO,f,52663,2011,Black,5.5 L,Gasoline,OH,ENC,unsp,Alloy,unsp,58,57993,52.663
45844,550,unsp,CPO,f,24015,2011,White,5.5 L,Gasoline,CA,Pac,Bang Olufsen,unsp,unsp,30,54981,24.015
45848,550,unsp,CPO,f,53264,2011,Black,5.5 L,Gasoline,KS,WNC,Premium,Alloy,unsp,85,49950,53.264
45851,550,unsp,Used,f,36000,2011,Black,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,55,37995,36
45852,550,unsp,CPO,f,37967,2011,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,5,46995,37.967
45854,550,unsp,CPO,t,43040,2011,White,5.5 L,Gasoline,MA,New,unsp,Alloy,unsp,65,49991,43.04
45858,550,unsp,Used,f,45980,2011,Silver,5.5 L,Gasoline,FL,SoA,Premium,Alloy,18,74,42999,45.98
45859,550,unsp,CPO,f,36302,2011,Black,5.5 L,Gasoline,MA,New,unsp,unsp,unsp,10,54998,36.302
45860,550,unsp,Used,t,35956,2011,White,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,8,42990,35.956
45861,550,unsp,CPO,f,40097,2011,Gray,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,40,49989,40.097
46346,550,unsp,CPO,t,36084,2011,Silver,5.5 L,Gasoline,FL,SoA,unsp,Alloy,unsp,58,55995,36.084
46347,550,unsp,CPO,t,19754,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,55,59981,19.754
